,nodeid1,nodeid2,label
0,33754,467,0
1,42932,3423,0
2,29894,52629,0
3,37034,28990,0
4,511,67749,0
5,22407,58815,0
6,13459,60293,0
7,39253,628,0
8,37732,47686,0
9,38308,46398,0
10,39596,50237,0
11,65066,40460,0
12,49281,9043,0
13,56596,15224,0
14,25262,14384,0
15,39086,64823,0
16,49190,42219,0
17,33565,157,0
18,59849,37644,0
19,883,13789,0
20,4408,62429,0
21,30056,10873,0
22,34806,58581,0
23,38225,17475,0
24,43640,38817,0
25,14542,25397,0
26,35976,31672,0
27,933,25564,0
28,34514,53467,0
29,33614,39869,0
30,36911,60909,0
31,964,50470,0
32,12467,40350,0
33,16954,54459,0
34,11285,39537,0
35,62097,53265,0
36,33933,43428,0
37,20881,29092,0
38,15422,20477,0
39,3135,18307,0
40,28244,45897,0
41,60881,32417,0
42,61810,21408,0
43,34522,60365,0
44,20334,39286,0
45,31315,36378,0
46,2500,13770,0
47,51193,18233,0
48,36824,57903,0
49,7528,9646,0
50,23513,34092,0
51,67276,41516,0
52,42602,51504,0
53,4258,11292,0
54,23291,49058,0
55,14720,36195,0
56,9966,11287,0
57,59716,1874,0
58,862,7117,0
59,62743,23098,0
60,65916,38233,0
61,63295,5215,0
62,21656,49759,0
63,43852,35900,0
64,22304,6168,0
65,14943,3200,0
66,23649,39744,0
67,23775,21831,0
68,59222,41005,0
69,34740,65349,0
70,56245,16177,0
71,21827,40242,0
72,6116,55183,0
73,51819,5541,0
74,40689,57781,0
75,60838,2538,0
76,4729,30797,0
77,37637,11677,0
78,21714,49298,0
79,54323,15740,0
80,36949,59629,0
81,51841,15146,0
82,29244,11851,0
83,20295,38128,0
84,41732,49517,0
85,8068,31054,0
86,50546,26082,0
87,50005,39759,0
88,8040,56056,0
89,28055,5764,0
90,34485,55593,0
91,48145,54627,0
92,7093,18765,0
93,64531,32985,0
94,14108,30904,0
95,57123,7561,0
96,21436,29577,0
97,25629,13217,0
98,59058,38501,0
99,40190,15357,0
100,60653,6084,0
101,1591,16656,0
102,28248,26098,0
103,65174,25850,0
104,43164,28548,0
105,17509,47002,0
106,9256,28544,0
107,23618,14742,0
108,39326,45346,0
109,3971,15137,0
110,19942,60877,0
111,16728,38314,0
112,57655,44178,0
113,9777,8446,0
114,24629,59812,0
115,16297,53862,0
116,4423,15045,0
117,17520,8053,0
118,3104,16516,0
119,63697,54112,0
120,10371,23507,0
121,16943,1189,0
122,29707,38310,0
123,32907,9355,0
124,7193,15764,0
125,54186,58238,0
126,8720,62772,0
127,62761,8346,0
128,20012,24560,0
129,14386,56971,0
130,62630,65433,0
131,14412,66781,0
132,19163,39348,0
133,20118,64982,0
134,20814,12611,0
135,5957,53596,0
136,8843,2154,0
137,13742,67507,0
138,26894,15565,0
139,58832,29657,0
140,33835,1087,0
141,5791,11440,0
142,9515,31614,0
143,8361,27466,0
144,56521,57287,0
145,4267,31232,0
146,27130,61985,0
147,28104,6254,0
148,32913,61121,0
149,23990,41346,0
150,50255,25162,0
151,7431,20698,0
152,39738,44178,0
153,45951,39160,0
154,67515,48944,0
155,14287,23238,0
156,19828,66407,0
157,12482,22033,0
158,10158,60661,0
159,44043,58241,0
160,57236,18802,0
161,5330,49642,0
162,18375,28511,0
163,57013,10229,0
164,19454,9064,0
165,40484,51936,0
166,53322,11459,0
167,40443,51339,0
168,66481,66406,0
169,12006,60192,0
170,2607,21718,0
171,26180,10932,0
172,27750,50093,0
173,10224,65472,0
174,49884,16547,0
175,8205,38213,0
176,25624,8377,0
177,68211,24579,0
178,27151,37991,0
179,60729,8584,0
180,5307,1185,0
181,29503,25454,0
182,34758,24157,0
183,32184,8281,0
184,62434,35351,0
185,15776,29168,0
186,23485,33508,0
187,17680,46764,0
188,32422,61795,0
189,56479,36280,0
190,19503,58761,0
191,65652,85,0
192,20509,669,0
193,47471,35986,0
194,47714,28890,0
195,15957,12130,0
196,1150,49821,0
197,46123,27095,0
198,40518,15150,0
199,16942,61085,0
200,45042,45236,0
201,9762,56048,0
202,67875,19783,0
203,64436,30668,0
204,25037,8202,0
205,60867,66633,0
206,5535,67913,0
207,42376,4887,0
208,16235,48643,0
209,39092,66414,0
210,47386,49594,0
211,54062,46117,0
212,62162,61757,0
213,45600,27487,0
214,54539,7870,0
215,48285,43988,0
216,11221,31352,0
217,723,13325,0
218,51135,37084,0
219,37574,39554,0
220,48276,44520,0
221,47450,41624,0
222,63431,61177,0
223,54434,535,0
224,25069,27313,0
225,57538,39039,0
226,889,13580,0
227,59816,3242,0
228,18687,30963,0
229,2063,36786,0
230,17929,16082,0
231,28130,35770,0
232,24897,9398,0
233,14534,45192,0
234,23962,11041,0
235,63886,19493,0
236,23699,34377,0
237,19846,807,0
238,63561,56842,0
239,59930,64396,0
240,59113,56686,0
241,32783,63751,0
242,46493,34065,0
243,25794,62568,0
244,18372,36707,0
245,4919,25736,0
246,46269,10439,0
247,13755,7450,0
248,58306,669,0
249,44574,14369,0
250,22114,3316,0
251,24660,9801,0
252,57354,51231,0
253,17137,67136,0
254,65061,31460,0
255,37263,13832,0
256,61294,40335,0
257,12990,64691,0
258,33719,67672,0
259,56143,6225,0
260,41923,59927,0
261,37338,7646,0
262,26628,21475,0
