,nodeid1,nodeid2,label
0,21223,11909,0
1,10297,57178,0
2,13634,7464,0
3,8297,1571,0
4,34613,17700,0
5,41650,66303,0
6,57628,34383,0
7,1694,6293,0
8,53738,11275,0
9,63275,34577,0
10,7988,950,0
11,64841,52414,0
12,13192,5366,0
13,5216,31595,0
14,18496,65710,0
15,7396,38751,0
16,15014,54979,0
17,46544,5357,0
18,23646,7698,0
19,50690,17020,0
20,34753,57438,0
21,36904,60500,0
22,30941,58869,0
23,60151,54396,0
24,52922,9097,0
25,11811,44070,0
26,14273,24857,0
27,6408,9204,0
28,18959,4396,0
29,4232,28763,0
30,66769,57831,0
31,23076,38625,0
32,461,66793,0
33,19640,55183,0
34,60557,37881,0
35,20765,55995,0
36,26437,37838,0
37,4763,6615,0
38,49848,9650,0
39,53471,59850,0
40,22103,5239,0
41,26119,42369,0
42,36406,10372,0
43,65628,23413,0
44,8607,21713,0
45,68017,61485,0
46,28987,32017,0
47,46030,45609,0
48,14105,19461,0
49,45647,62667,0
50,38668,4156,0
51,45738,5337,0
52,43756,54542,0
53,38273,32483,0
54,23318,13719,0
55,66175,64853,0
56,65505,61106,0
57,12109,10771,0
58,51143,42267,0
59,22895,63559,0
60,21655,20306,0
61,2020,11941,0
62,2795,41170,0
63,44355,7555,0
64,37903,55732,0
65,24619,66773,0
66,31766,12354,0
67,36294,4788,0
68,37139,14074,0
69,18353,8571,0
70,43055,2389,0
71,2634,56214,0
72,1202,58060,0
73,38099,54219,0
74,38677,65776,0
75,68180,52207,0
76,4737,4138,0
77,55600,1698,0
78,10301,51557,0
79,21276,13241,0
80,21154,64512,0
81,36379,41627,0
82,24457,36329,0
83,26363,67567,0
84,23776,42586,0
85,23985,7152,0
86,57161,19356,0
87,8232,40801,0
88,33618,34282,0
89,967,59864,0
90,45524,52039,0
91,30743,65720,0
92,55785,41053,0
93,64030,4725,0
94,5537,18503,0
95,14412,35725,0
96,5510,38128,0
97,28527,971,0
98,56215,43479,0
99,37906,43792,0
100,41732,33618,0
101,32790,61640,0
102,20739,7828,0
103,38678,30733,0
104,50455,23428,0
105,41156,62722,0
106,55358,36424,0
107,26497,33517,0
108,38788,5320,0
109,38674,58427,0
110,23119,47759,0
111,3238,22083,0
112,5240,16798,0
113,64938,58438,0
114,3759,64280,0
115,60262,10390,0
116,17257,65251,0
117,4594,53240,0
118,60690,38278,0
119,4635,45369,0
120,39954,25820,0
121,35599,58070,0
122,47347,56981,0
123,17387,53578,0
124,10086,14507,0
125,41830,66364,0
126,9467,54364,0
127,4380,44093,0
128,173,10001,0
129,59049,27466,0
130,55331,35228,0
131,45588,29158,0
132,24492,220,0
133,13470,9120,0
134,14596,66933,0
