,nodeid1,nodeid2,label
0,43841,48860,0
1,25597,57592,0
2,51891,51680,0
3,14924,35299,0
4,13259,59395,0
5,11478,20718,0
6,1318,36336,0
7,26672,63068,0
8,41399,680,0
9,58940,12393,0
10,51265,28458,0
11,2052,42031,0
12,41661,25725,0
13,30560,21531,0
14,34286,64749,0
15,67149,23122,0
16,28635,16874,0
17,56291,59327,0
18,27229,35113,0
19,15496,57274,0
20,17712,18698,0
21,66306,16893,0
22,7317,35463,0
23,5326,27928,0
24,55680,56042,0
25,41377,57450,0
26,16618,47092,0
27,38060,15625,0
28,63312,44891,0
29,25870,37976,0
30,44791,5540,0
31,43354,21046,0
32,38957,6235,0
33,9759,23093,0
34,56350,51467,0
35,49056,67172,0
36,32464,6669,0
37,45922,15012,0
38,25433,41163,0
39,3086,34736,0
40,192,715,0
41,21364,67028,0
42,49538,51808,0
43,63370,52274,0
44,25806,48646,0
45,28286,58388,0
46,53027,13163,0
47,58260,10795,0
48,21969,241,0
49,30352,64815,0
50,36259,14516,0
51,4636,54726,0
52,64350,45137,0
53,31851,22604,0
54,31044,13998,0
55,67845,40988,0
56,40911,41276,0
57,13411,46541,0
58,60468,49052,0
59,1401,53232,0
60,2738,21794,0
61,15176,67233,0
62,21430,67862,0
63,2281,52151,0
64,56078,13842,0
65,51462,20596,0
66,3226,29430,0
67,29066,18734,0
68,2311,52730,0
69,58878,35610,0
70,20400,63530,0
71,21818,27980,0
72,51675,62685,0
73,24209,57112,0
74,40684,11612,0
75,56242,58523,0
76,47554,2642,0
77,37374,38550,0
78,40997,31373,0
79,36558,26458,0
80,191,10703,0
81,48833,43805,0
82,55359,46757,0
83,6698,52169,0
84,42238,49264,0
85,61802,34492,0
86,56431,35530,0
87,46971,66277,0
88,65180,8755,0
89,31273,3885,0
90,10193,35178,0
91,10004,60247,0
92,60699,38164,0
93,32300,65940,0
94,26874,20061,0
95,16229,54684,0
96,1762,54214,0
97,54435,50951,0
98,53462,39362,0
99,59757,41065,0
100,53130,36947,0
101,44800,37500,0
102,58897,39275,0
