,nodeid1,nodeid2,label
0,65014,54460,0
1,38917,126279,0
2,57274,137105,0
3,88498,30407,0
4,11029,61537,0
5,138792,45966,0
6,23376,8430,0
7,55765,81560,0
8,94901,105937,0
9,51928,152447,0
10,56522,128622,0
11,26245,87846,0
12,110567,6171,0
13,21675,79190,0
14,126961,53647,0
15,1489,55275,0
16,80174,114020,0
17,46804,11309,0
18,75268,116828,0
19,141447,125479,0
20,5237,146580,0
21,85519,29963,0
22,122179,45758,0
23,54177,28882,0
24,3285,22040,0
25,30046,44132,0
26,88145,72720,0
27,137586,69895,0
28,70208,69804,0
29,37993,99012,0
30,28075,10235,0
31,90663,19359,0
32,27762,142892,0
33,109125,42239,0
34,96794,132982,0
35,126172,18092,0
36,41461,150314,0
37,28569,154822,0
38,148303,34930,0
39,28648,116405,0
40,47142,43413,0
41,115242,16623,0
42,81564,18464,0
43,8305,103964,0
44,52889,45400,0
45,36262,73865,0
46,28271,55961,0
47,84896,135054,0
48,145302,70613,0
49,145325,22770,0
50,131615,91768,0
51,77024,59173,0
52,121660,89118,0
53,82124,29012,0
54,6702,148211,0
55,142888,2428,0
56,95013,36666,0
57,24653,89684,0
58,5474,68285,0
59,147602,45636,0
60,43981,90929,0
61,26609,872,0
62,106958,29367,0
63,123449,20854,0
64,76341,149568,0
65,112269,66959,0
66,3777,62844,0
67,139558,150949,0
68,38175,139310,0
69,70859,39874,0
70,112730,48647,0
71,133000,30274,0
72,36920,99914,0
73,44633,99845,0
74,31491,61036,0
75,41855,91355,0
76,136088,106246,0
77,95915,80723,0
78,37677,76316,0
79,70257,73901,0
80,89386,79071,0
81,66950,8988,0
82,135606,152185,0
83,20815,144012,0
84,70802,9509,0
85,91493,130217,0
86,99741,124149,0
87,142173,56030,0
88,32562,113069,0
89,7168,133854,0
90,59254,27410,0
91,11828,46331,0
92,62551,87404,0
93,147120,127459,0
94,110110,93327,0
95,74297,21251,0
96,67906,110246,0
97,12446,109911,0
98,114062,71199,0
99,103253,55479,0
100,127945,93200,0
101,134940,43329,0
102,17352,74701,0
103,96263,102867,0
104,37012,24739,0
105,29110,128198,0
106,41375,71094,0
107,108600,39371,0
108,144718,132485,0
109,70504,24671,0
110,108524,134237,0
111,115811,50436,0
112,65020,3009,0
113,114455,85539,0
114,24322,138832,0
115,146422,154983,0
116,38879,24892,0
117,111440,152736,0
118,125354,10728,0
119,27482,131415,0
120,135059,9344,0
121,85479,85088,0
122,100968,58011,0
123,91568,139511,0
124,112623,41109,0
125,137970,132380,0
126,147697,125767,0
127,145583,73845,0
128,111858,63909,0
129,46853,143066,0
130,54469,128223,0
131,16217,145760,0
132,44353,83368,0
133,74795,146693,0
134,94586,105367,0
135,153397,30673,0
136,129289,46011,0
137,137631,58040,0
138,121720,124352,0
139,145155,7185,0
140,122645,110765,0
141,153267,94886,0
142,110264,125609,0
143,41523,108823,0
144,103567,45263,0
145,148303,147618,0
146,46654,51268,0
147,149577,126062,0
148,147094,80542,0
149,135756,140154,0
150,42212,35080,0
151,149204,54818,0
152,106604,48536,0
153,67667,87920,0
154,82803,148893,0
155,23845,93644,0
156,118899,18009,0
157,18853,145773,0
158,111378,148676,0
159,20039,145367,0
160,143473,44738,0
161,47979,105138,0
162,70185,58150,0
163,103097,112494,0
164,107263,66830,0
165,47773,121177,0
166,50595,1755,0
167,83000,39594,0
168,134741,110620,0
169,146912,104610,0
170,150209,5067,0
171,109601,144743,0
172,24613,109051,0
173,83100,73029,0
174,43603,110823,0
175,42998,66769,0
176,103571,111424,0
177,88790,30496,0
178,83677,4500,0
179,567,55301,0
180,99070,141429,0
181,137703,109212,0
182,24957,143058,0
183,111672,85295,0
184,42805,127472,0
185,132571,49201,0
186,90744,60407,0
187,51825,63270,0
188,76352,117373,0
189,65096,129668,0
190,75984,115242,0
191,131695,101218,0
192,86096,34817,0
193,78183,90068,0
194,87229,55884,0
195,91405,46979,0
196,120848,16545,0
197,133944,154758,0
198,14393,137387,0
199,121157,23859,0
200,88666,38640,0
201,43425,135780,0
202,127762,96134,0
203,1641,6561,0
204,114088,5566,0
205,139367,150345,0
206,143688,79163,0
207,150428,151134,0
208,104142,12247,0
209,21840,5803,0
210,75582,111517,0
211,20286,81509,0
