,nodeid1,nodeid2,label
0,127470,151340,0
1,115133,79237,0
2,53972,35646,0
3,35918,97054,0
4,111774,98307,0
5,37559,12580,0
6,65274,145986,0
7,64761,92698,0
8,23954,85292,0
9,137460,99648,0
10,93279,58308,0
11,154280,143929,0
12,89494,101526,0
13,75941,138877,0
14,2575,71850,0
15,63611,141265,0
16,70721,41844,0
17,128156,81328,0
18,87034,113463,0
19,83541,150082,0
20,116780,106469,0
21,133267,139061,0
22,64754,118821,0
23,101784,130657,0
24,4004,147031,0
25,150076,35777,0
26,65267,45090,0
27,85480,77821,0
28,142033,130110,0
29,145349,121030,0
30,4882,90753,0
31,92206,16506,0
32,101348,57149,0
33,90790,59961,0
34,23019,147626,0
35,137682,143675,0
36,37794,112,0
37,142363,124228,0
38,89267,84682,0
39,73548,139105,0
40,112064,76481,0
41,45792,93539,0
42,44308,36926,0
43,149975,31544,0
44,144122,45768,0
45,38483,36478,0
46,112299,63664,0
47,28470,131629,0
48,67980,59657,0
49,35136,132580,0
50,106009,65951,0
51,42359,16939,0
52,91528,57103,0
53,37275,61602,0
54,92637,144447,0
55,77949,101389,0
56,125206,85993,0
57,118229,63968,0
58,4222,9928,0
59,63134,59232,0
60,54249,60139,0
61,91171,78259,0
62,22444,12146,0
63,1014,140132,0
64,64770,119690,0
65,92783,130316,0
66,146032,1184,0
67,25327,5575,0
68,89000,88166,0
69,108869,48846,0
70,140898,135880,0
71,27360,54012,0
72,109786,128906,0
73,33016,134528,0
74,63659,15457,0
75,53221,36944,0
76,150094,104896,0
77,3550,40441,0
78,8317,137588,0
79,140625,141408,0
80,87301,97504,0
81,58316,128193,0
82,98257,88476,0
83,115784,43532,0
84,10446,120980,0
85,73348,74911,0
86,27067,64215,0
87,32024,86656,0
88,130590,5,0
89,101589,147159,0
90,147880,44065,0
91,45827,16584,0
92,72221,104435,0
93,55786,18501,0
94,54279,81413,0
95,123947,146275,0
96,148768,98593,0
97,66250,44652,0
98,35416,78405,0
99,143177,59882,0
100,154340,127407,0
101,105777,33391,0
102,40123,112378,0
103,14791,116567,0
104,135178,108123,0
105,70961,15555,0
106,151248,6719,0
107,154024,18436,0
108,89033,35087,0
109,81588,46377,0
110,86484,98146,0
111,89547,17298,0
112,99055,150267,0
113,6686,8907,0
114,135536,82264,0
115,152449,115972,0
116,91919,146831,0
117,110298,57304,0
118,81451,60954,0
119,133980,115313,0
120,127855,130672,0
121,154524,1129,0
122,102654,34808,0
123,59800,15552,0
124,89322,145488,0
125,144242,122235,0
126,43037,153723,0
127,141323,25920,0
128,49541,23522,0
129,45935,69410,0
130,48006,31813,0
131,31857,119493,0
132,54604,21754,0
133,50655,44839,0
134,87135,79561,0
135,6093,27553,0
136,43276,136117,0
137,91811,15310,0
138,32117,122864,0
139,148406,102143,0
140,140025,134969,0
141,20403,101029,0
142,16380,101282,0
143,71752,108828,0
144,38446,127694,0
145,102804,108355,0
146,25006,73506,0
147,101760,111996,0
148,92755,64207,0
149,140319,103715,0
150,90910,15745,0
151,133999,55700,0
152,83002,121007,0
153,143301,95667,0
154,88846,83107,0
155,75180,103470,0
156,71969,37204,0
157,101438,47929,0
158,61256,15207,0
159,43517,95642,0
