,nodeid1,nodeid2,label
0,39992,41456,0
1,138044,85481,0
2,35551,89514,0
3,130873,83040,0
4,87303,53017,0
5,113629,9800,0
6,16092,133160,0
7,133577,99175,0
8,131716,51046,0
9,132381,5113,0
10,134012,3006,0
11,77460,20907,0
12,145493,4061,0
13,67152,4303,0
14,116943,80006,0
15,133369,60422,0
16,85165,98058,0
17,145378,56668,0
18,126823,101684,0
19,71114,33332,0
20,1005,43737,0
21,91982,78546,0
22,35707,111732,0
23,128316,130173,0
24,45353,8318,0
25,51722,80370,0
26,17408,122489,0
27,129621,107957,0
28,1072,36228,0
29,127974,116744,0
30,39823,58043,0
31,43860,120165,0
32,87828,152770,0
33,14823,52316,0
34,107114,24907,0
35,100223,142653,0
36,73802,69389,0
37,86683,100199,0
38,127328,9618,0
39,25109,83475,0
40,105278,62446,0
41,82393,64706,0
42,90461,91880,0
43,33582,32301,0
44,41044,62987,0
45,111248,129523,0
46,124069,91193,0
47,89641,63149,0
48,60713,26438,0
49,43756,62828,0
50,8882,152632,0
51,114923,130477,0
52,50492,89527,0
53,5177,126584,0
54,27972,74957,0
55,17678,133163,0
56,98681,79233,0
57,975,74347,0
58,85133,46810,0
59,74569,99557,0
60,78537,109955,0
61,75271,120443,0
62,26057,6571,0
63,139137,4035,0
64,113530,31048,0
65,104705,74626,0
66,115067,147021,0
67,115210,28208,0
68,70392,28236,0
69,128237,12632,0
70,66618,77285,0
71,26258,130919,0
72,7290,150448,0
73,148577,35414,0
74,135358,17192,0
75,72229,65201,0
76,5733,143917,0
77,44679,20648,0
78,26130,110879,0
79,151603,67172,0
80,43885,70267,0
81,61442,124346,0
82,121560,71054,0
83,111198,79132,0
84,136570,143617,0
85,9531,88699,0
86,147101,57157,0
87,146434,87230,0
88,96345,123062,0
89,33375,66711,0
90,41006,80679,0
91,144174,10245,0
92,8377,42342,0
93,76794,106426,0
94,16932,24178,0
95,155085,15779,0
96,112521,95669,0
97,30707,55433,0
98,70185,45610,0
99,134726,76592,0
100,72023,98200,0
101,1870,65981,0
102,33593,103180,0
103,51183,96622,0
104,107828,68930,0
105,97816,141421,0
106,115031,93695,0
107,133688,45003,0
108,91457,129871,0
109,85762,71700,0
110,110734,114763,0
111,20007,28010,0
112,68548,128816,0
113,98429,78485,0
114,29546,16096,0
115,106347,4375,0
116,5362,24963,0
117,107847,96370,0
118,90425,60030,0
119,75780,96889,0
120,99191,45810,0
121,20277,145167,0
122,35366,89894,0
123,126006,92132,0
124,95313,75085,0
125,64228,87307,0
126,10370,42846,0
127,74615,36619,0
128,24051,106476,0
129,17221,4577,0
130,74452,82699,0
131,17243,109701,0
132,109781,58038,0
133,110923,6769,0
134,111772,103476,0
135,93791,106332,0
136,10515,121858,0
137,16459,58569,0
138,32117,81898,0
139,69937,72458,0
140,40112,99992,0
141,6938,111878,0
142,11341,154493,0
143,96738,85211,0
144,154360,110617,0
145,5187,42839,0
146,119046,51476,0
147,120246,122176,0
148,39108,150235,0
149,28814,9062,0
150,146771,42847,0
151,8766,115631,0
152,134187,82404,0
153,141766,93718,0
154,103818,54311,0
155,23818,40701,0
156,14834,23156,0
157,98949,8755,0
158,52166,133554,0
159,82256,76878,0
160,68058,126009,0
161,6429,31309,0
162,108869,125198,0
163,154961,128602,0
164,110085,117854,0
165,135092,104249,0
166,63298,149306,0
167,135050,40921,0
168,14274,31423,0
169,3153,77803,0
170,83238,73317,0
171,118067,107221,0
172,33100,82716,0
173,12195,73709,0
174,59100,45503,0
175,9721,67290,0
176,30698,104663,0
177,81275,1234,0
178,119073,48624,0
179,72095,132029,0
180,6402,59794,0
181,35140,31082,0
182,128256,31576,0
183,86419,86837,0
184,38319,136716,0
185,74229,29276,0
186,105717,106791,0
187,114911,40274,0
188,108056,13998,0
189,125424,55822,0
190,154302,152965,0
191,23392,108678,0
192,24623,117170,0
193,56272,101388,0
194,143708,28983,0
195,19185,41917,0
196,88041,68334,0
197,141972,19027,0
198,48085,102312,0
199,107097,17015,0
200,53394,88449,0
201,11627,6621,0
202,30004,32749,0
203,93220,44428,0
204,137342,142414,0
205,19480,42341,0
206,46405,148468,0
207,56170,101080,0
208,64073,75859,0
209,54121,61689,0
210,151856,113687,0
211,57158,122043,0
212,100145,153622,0
213,819,87508,0
214,60661,61755,0
215,131562,154933,0
216,144305,40101,0
217,56242,19724,0
218,75427,94835,0
219,64480,25913,0
220,116731,65939,0
221,87752,74336,0
222,71074,49232,0
223,22353,77860,0
224,2489,117814,0
225,21446,81206,0
226,120258,153102,0
227,83908,19538,0
228,29848,122576,0
229,104108,51478,0
230,115396,139939,0
231,76049,99856,0
232,28453,134052,0
233,23846,71985,0
234,70248,83142,0
235,38931,106588,0
236,142359,43842,0
237,117635,40906,0
238,108865,4616,0
239,5908,9137,0
240,54915,154711,0
241,103228,44955,0
242,69325,22053,0
243,52790,98976,0
244,26641,95186,0
245,116217,61952,0
246,68174,98663,0
247,107346,129009,0
248,77451,94860,0
249,131216,29650,0
250,72788,124689,0
251,102241,114791,0
252,127013,57486,0
253,66509,85774,0
254,136787,64483,0
255,131296,66044,0
256,118509,133751,0
257,70270,92152,0
258,35976,30912,0
259,118860,45523,0
