,nodeid1,nodeid2,label
0,54854,30312,0
1,32773,4869,0
2,48391,68168,0
3,1521,43660,0
4,9256,10097,0
5,43594,3089,0
6,19492,28282,0
7,47074,68269,0
8,6842,54396,0
9,43836,15317,0
10,47693,66326,0
11,21811,42752,0
12,19860,26934,0
13,64158,10950,0
14,18130,7133,0
15,33659,41348,0
16,1300,5192,0
17,67365,57872,0
18,39445,39031,0
19,63292,22658,0
20,45689,60336,0
21,4305,1283,0
22,59323,32664,0
23,29721,19546,0
24,45658,62958,0
25,2705,46742,0
26,25064,51152,0
27,1220,33402,0
28,42562,43562,0
29,59073,34045,0
30,31859,67030,0
31,23388,30293,0
32,3322,65635,0
33,23086,16758,0
34,18554,11300,0
35,8419,20776,0
36,33024,24129,0
37,34850,29781,0
38,58913,16327,0
39,23779,721,0
40,51556,59109,0
41,23849,6052,0
42,39751,58172,0
43,23805,42673,0
44,7017,827,0
45,44645,15707,0
46,30547,26847,0
47,23537,18095,0
48,49115,42436,0
49,49141,37777,0
50,68265,15980,0
51,37619,7833,0
52,64712,65630,0
53,29310,48867,0
54,5575,14611,0
55,47017,11022,0
56,6913,24912,0
57,20542,23416,0
58,4516,51888,0
59,50925,41668,0
60,37045,61701,0
61,22100,48368,0
62,16840,60647,0
63,30802,42268,0
64,64112,16371,0
65,66274,15930,0
66,21212,27091,0
67,3110,57557,0
68,44177,62390,0
69,32041,61429,0
70,59637,31267,0
71,21623,62099,0
72,38797,33480,0
73,31042,48909,0
74,37604,9201,0
75,26328,47716,0
76,35232,64375,0
77,41287,32255,0
78,7697,55457,0
79,66317,55081,0
80,31633,58556,0
81,59120,57987,0
82,2277,56270,0
83,56488,39565,0
84,40881,42588,0
85,17374,68315,0
86,59585,786,0
87,4001,21888,0
88,10856,39921,0
89,46309,33976,0
90,57234,12150,0
91,27260,9958,0
92,6014,34347,0
93,49994,13000,0
94,9934,17028,0
95,63365,5802,0
96,52710,59949,0
97,50562,67249,0
98,19471,21919,0
99,62487,41668,0
100,57138,18232,0
101,10411,41064,0
102,22760,4300,0
103,13777,20447,0
104,34493,62461,0
105,40360,19519,0
106,14509,62677,0
107,7979,58637,0
108,31104,36617,0
109,24260,18747,0
110,62396,51373,0
111,34761,45855,0
112,18160,54765,0
113,48602,8044,0
114,59304,15211,0
115,18079,66938,0
116,24319,31810,0
117,54861,28487,0
118,23085,29236,0
119,20256,56022,0
120,49990,49692,0
121,32742,58629,0
122,20532,4294,0
123,32357,61401,0
124,22867,751,0
125,40450,31896,0
126,11901,55564,0
127,4047,64275,0
128,21528,17567,0
129,42872,21501,0
130,50996,8892,0
131,49340,40774,0
132,20881,53672,0
133,39477,49049,0
134,64736,29979,0
135,45902,2734,0
136,13550,42695,0
137,37380,3202,0
138,62887,24190,0
139,6591,65270,0
140,55733,66471,0
141,35691,9964,0
142,42599,10448,0
143,29336,6871,0
144,48958,31828,0
145,64494,11404,0
146,30165,8845,0
147,60215,15142,0
148,61682,53259,0
149,55635,53522,0
150,19607,5795,0
151,34904,18741,0
152,14030,38549,0
153,51556,14513,0
154,39312,32015,0
155,52634,46888,0
156,50543,40455,0
157,40997,20115,0
158,35552,21405,0
159,52322,16462,0
160,16542,18907,0
161,56989,37418,0
162,19845,10785,0
163,27009,35534,0
164,15697,3285,0
165,20457,46277,0
166,16755,35194,0
167,47515,56842,0
168,40449,183,0
169,59058,28784,0
170,13645,61026,0
171,17071,11057,0
172,40289,64705,0
173,42700,1339,0
174,40197,36126,0
175,50405,2383,0
176,66150,52655,0
177,53148,21225,0
178,18976,1886,0
179,20495,42808,0
180,36700,53014,0
181,66288,62896,0
182,36198,16057,0
183,14035,43342,0
184,1771,4439,0
185,65649,27329,0
186,500,65188,0
187,60288,8540,0
188,10264,12574,0
189,42654,41165,0
190,20786,59707,0
191,20724,18682,0
192,36065,42900,0
193,38483,32305,0
194,3391,20105,0
195,43742,7129,0
196,68020,48230,0
197,64124,39799,0
198,54953,2117,0
199,63833,59936,0
200,37710,43248,0
201,65629,5038,0
202,439,11561,0
203,3916,38620,0
204,28649,10179,0
205,39533,24344,0
