,nodeid1,nodeid2,label
0,21223,23015,0
1,10297,60546,0
2,13634,8542,0
3,8297,3973,0
4,34613,67568,0
5,41650,33843,0
6,57628,29502,0
7,1694,9754,0
8,53738,46623,0
9,63275,6725,0
10,7988,8858,0
11,64841,54808,0
12,13192,23838,0
13,5216,62995,0
14,18496,34996,0
15,7396,5,0
16,15014,7747,0
17,46544,20499,0
18,23646,1053,0
19,50690,1499,0
20,34753,16791,0
21,36904,64674,0
22,30941,58706,0
23,60151,50159,0
24,52922,3658,0
25,11811,29206,0
26,14273,3183,0
27,6408,14021,0
28,18959,9363,0
29,4232,38292,0
30,66769,3131,0
31,23076,56912,0
32,461,63519,0
33,19640,6325,0
34,60557,14533,0
35,20765,27132,0
36,26437,64899,0
37,4763,62941,0
38,49848,13737,0
39,53471,53898,0
40,22103,64415,0
41,26119,15922,0
42,36406,8097,0
43,65628,41783,0
44,8607,14674,0
45,68017,66257,0
46,28987,23673,0
47,46030,12545,0
48,14105,39425,0
49,45647,37997,0
50,38668,25417,0
51,45738,24249,0
52,43756,17935,0
53,38273,30793,0
54,23318,30504,0
55,66175,14313,0
56,65505,13406,0
57,12109,51790,0
58,51143,59720,0
59,22895,12286,0
60,21655,54817,0
61,2020,66765,0
62,2795,48846,0
63,44355,33201,0
64,37903,3564,0
65,24619,55620,0
66,31766,17487,0
67,36294,55504,0
68,37139,17366,0
69,18353,39618,0
70,43055,50439,0
71,2634,41195,0
72,1202,29844,0
73,38099,24383,0
74,38677,35683,0
75,68180,64085,0
76,4737,21311,0
77,55600,53456,0
78,10301,63870,0
79,21276,8959,0
80,21154,67928,0
81,36379,17751,0
82,24457,2457,0
83,26363,43290,0
84,23776,23882,0
85,23985,9171,0
86,57161,61673,0
87,8232,63564,0
88,33618,7172,0
89,967,60594,0
90,45524,34305,0
91,30743,50518,0
92,55785,18118,0
93,64030,52334,0
94,5537,35480,0
95,14412,12934,0
96,5510,45301,0
97,28527,5657,0
98,56215,43910,0
99,37906,16419,0
100,41732,59738,0
101,32790,6458,0
102,20739,49125,0
103,38678,64278,0
104,50455,25938,0
105,41156,57369,0
106,55358,34321,0
107,26497,34154,0
108,38788,24689,0
109,38674,41879,0
110,23119,17566,0
111,3238,11267,0
112,5240,46382,0
113,64938,61311,0
114,3759,27534,0
115,60262,14695,0
116,17257,39872,0
117,4594,52955,0
118,60690,45820,0
119,4635,47013,0
120,39954,28319,0
121,35599,57923,0
122,47347,31072,0
123,17387,59826,0
124,10086,46507,0
125,41830,29443,0
126,9467,54639,0
127,4380,8762,0
128,173,45742,0
129,59049,33125,0
130,55331,64898,0
131,45588,25646,0
132,24492,59582,0
133,13470,38933,0
134,14596,39634,0
135,9426,19833,0
136,4783,9555,0
137,27692,1219,0
138,60729,14529,0
139,4108,17714,0
140,58633,42137,0
141,33076,40454,0
142,66272,54070,0
143,28783,54776,0
144,67843,1121,0
145,49654,36956,0
146,37588,14666,0
147,4010,55222,0
148,8724,29720,0
149,24892,67868,0
150,27658,9338,0
151,65207,35737,0
152,14435,10304,0
153,7799,59582,0
154,47627,25831,0
155,47307,28225,0
156,31242,38014,0
157,48265,245,0
158,26895,46629,0
159,20792,38367,0
160,46170,19819,0
161,30650,61896,0
162,16274,51593,0
163,54583,14674,0
164,61371,65520,0
165,43170,8429,0
166,41185,55420,0
167,65378,58864,0
168,43218,22606,0
169,48732,28891,0
170,20060,27967,0
171,58609,26620,0
172,6103,44596,0
173,30979,22638,0
174,52478,27998,0
175,40525,8205,0
176,33384,33353,0
177,11861,25216,0
178,42328,26003,0
179,20149,9942,0
180,42066,63232,0
181,56799,4399,0
182,2513,15653,0
183,56639,30411,0
184,45466,53852,0
185,35427,22525,0
186,49807,67753,0
187,39866,40635,0
188,25692,45663,0
189,49533,4429,0
190,40240,61460,0
191,15166,7893,0
192,6434,48887,0
193,17303,5924,0
194,42996,14129,0
195,18140,49918,0
196,44228,53293,0
197,6857,21907,0
198,35538,3705,0
199,44646,26691,0
200,893,4793,0
201,60753,68176,0
202,41447,64066,0
203,62753,47065,0
204,52110,25184,0
205,2972,18552,0
206,51440,41795,0
207,38540,55652,0
208,57576,14001,0
209,22713,41182,0
210,17283,52508,0
211,63533,12520,0
212,39130,33456,0
213,30162,39438,0
214,8652,4150,0
215,67987,732,0
216,45658,31228,0
217,58122,67993,0
218,39546,43280,0
219,35140,31656,0
220,8404,11953,0
221,41049,52148,0
222,33361,46380,0
223,39964,7293,0
224,31033,46438,0
225,59715,29735,0
226,62963,42130,0
227,66547,45378,0
228,45179,68027,0
229,45029,4220,0
230,58911,43663,0
231,12220,64720,0
232,2891,1652,0
233,62455,46245,0
234,33915,13441,0
235,28999,21533,0
236,60230,63555,0
237,24465,957,0
238,28672,63413,0
239,22132,4585,0
240,36014,18239,0
241,41346,37487,0
242,9497,55683,0
243,32927,36848,0
244,958,66856,0
245,50118,58180,0
246,38794,52463,0
247,10334,42692,0
248,29762,17051,0
249,44880,61896,0
250,65130,6160,0
251,27807,34906,0
252,16300,3594,0
253,59292,27756,0
254,27851,57868,0
255,56128,61961,0
256,60846,10697,0
257,8974,34001,0
258,35996,17633,0
259,2314,28044,0
260,23488,17080,0
261,58852,56568,0
262,52773,49380,0
263,41253,1894,0
264,26226,45369,0
265,31827,61695,0
266,50134,59043,0
267,6141,9503,0
268,14886,11892,0
269,18272,39291,0
270,12505,23943,0
271,60775,28269,0
272,64526,24860,0
273,46062,50447,0
274,58558,8412,0
275,16054,24357,0
276,64240,39133,0
277,45572,46638,0
278,35695,7230,0
279,29311,48442,0
280,20536,59737,0
281,26637,18974,0
282,53873,35939,0
283,14761,10177,0
284,1605,22793,0
285,30412,21183,0
286,23716,32966,0
287,47772,6983,0
288,61842,22614,0
289,7073,1663,0
290,7012,27303,0
291,17666,3038,0
292,57170,9730,0
293,57943,49218,0
294,23338,41357,0
295,65515,61176,0
296,58231,68022,0
297,13125,35363,0
298,49319,46205,0
299,29649,37976,0
300,65625,55706,0
301,31298,57889,0
302,35627,60219,0
303,59377,7808,0
304,2122,35794,0
305,31575,28199,0
306,50953,40274,0
307,3291,15114,0
308,1836,51346,0
309,44932,1553,0
310,67458,57164,0
311,42942,15644,0
312,29171,30523,0
313,21189,56825,0
314,57823,62693,0
315,41907,50848,0
316,40924,22620,0
317,50392,53365,0
318,18000,763,0
319,11188,64784,0
320,496,46637,0
321,18892,64499,0
322,61510,15235,0
323,65226,8755,0
324,56295,57358,0
325,53451,22770,0
326,36516,8710,0
327,25648,15526,0
328,55626,10338,0
329,4077,54674,0
330,66357,18464,0
331,52645,10487,0
332,56134,50588,0
333,8629,15082,0
334,54967,30565,0
335,30262,26267,0
336,16733,67038,0
337,20437,33539,0
338,16179,38271,0
339,9797,60682,0
340,49566,35683,0
341,37985,23978,0
342,36018,43650,0
343,2904,58547,0
344,5821,8816,0
345,295,7908,0
346,52889,43260,0
347,307,54716,0
348,62391,3890,0
349,63304,14255,0
350,57575,42905,0
351,1943,58910,0
352,35196,28984,0
353,49889,42911,0
354,56197,33500,0
355,11488,53443,0
356,34434,44604,0
357,48175,33548,0
358,60401,33507,0
359,18559,22923,0
360,34296,43516,0
361,61712,26928,0
362,6965,59373,0
363,6673,11358,0
364,35821,16857,0
365,114,25955,0
366,8564,7488,0
367,62074,2534,0
368,63533,67556,0
369,10852,40366,0
370,47424,1499,0
371,25141,13527,0
372,54967,65417,0
373,7352,40741,0
374,54812,29237,0
375,51497,38123,0
376,11571,154,0
377,42561,22602,0
378,58253,28370,0
379,5010,32357,0
380,25872,56035,0
381,25654,31132,0
382,6532,43427,0
383,45898,28388,0
384,19152,14119,0
385,39944,23142,0
386,8989,62762,0
387,58843,17803,0
388,1642,10256,0
389,8785,14815,0
390,51033,42789,0
391,2835,59001,0
392,46185,10423,0
393,63431,28925,0
394,11488,47265,0
395,10804,58310,0
396,45801,59246,0
397,47537,65493,0
398,29621,22577,0
399,45591,65934,0
400,41037,65270,0
401,2744,64548,0
