,nodeid1,nodeid2,label
0,33754,11976,0
1,42932,40926,0
2,29894,24431,0
3,37034,2610,0
4,511,899,0
5,22407,58444,0
6,13459,33845,0
7,39253,41152,0
8,37732,18988,0
9,38308,9016,0
10,39596,3343,0
11,65066,20182,0
12,49281,47802,0
13,56596,22632,0
14,25262,60535,0
15,39086,14843,0
16,49190,19409,0
17,33565,51201,0
18,59849,56983,0
19,883,12032,0
20,4408,20747,0
21,30056,41249,0
22,34806,34936,0
23,38225,67822,0
24,43640,50334,0
25,14542,55046,0
26,35976,24166,0
27,933,34679,0
28,34514,66951,0
29,33614,32709,0
30,36911,202,0
31,964,9636,0
32,12467,17215,0
33,16954,15242,0
34,11285,61899,0
35,62097,43562,0
36,33933,65365,0
37,20881,52602,0
38,15422,37206,0
39,3135,59375,0
40,28244,46220,0
41,60881,21379,0
42,61810,67175,0
43,34522,52921,0
44,20334,31125,0
45,31315,11734,0
46,2500,26673,0
47,51193,3766,0
48,36824,56682,0
49,7528,39613,0
50,23513,11154,0
51,67276,51107,0
52,42602,48261,0
53,4258,54947,0
54,23291,40526,0
55,14720,45367,0
56,9966,56306,0
57,59716,46113,0
58,862,48423,0
59,62743,48631,0
60,65916,30082,0
61,63295,57839,0
62,21656,32197,0
63,43852,28758,0
64,22304,213,0
65,14943,2011,0
66,23649,8659,0
67,23775,49038,0
68,59222,14880,0
69,34740,10895,0
70,56245,31196,0
71,21827,38762,0
72,6116,38122,0
73,51819,21891,0
74,40689,12621,0
75,60838,10512,0
76,4729,67149,0
77,37637,67343,0
78,21714,17326,0
79,54323,66126,0
80,36949,56011,0
81,51841,55246,0
82,29244,67019,0
83,20295,67160,0
84,41732,2471,0
85,8068,37839,0
86,50546,68133,0
87,50005,30964,0
88,8040,65695,0
89,28055,6891,0
90,34485,57076,0
91,48145,63914,0
92,7093,27512,0
93,64531,35943,0
94,14108,22894,0
95,57123,23419,0
96,21436,68150,0
97,25629,50755,0
98,59058,57450,0
99,40190,36916,0
100,60653,53744,0
101,1591,54069,0
102,28248,61903,0
